,0,1
0,shake_True_False_False,0.8097065715357802
1,shake_True_False_False,0.7996645264403115
2,shake_True_False_False,0.8150644225593895
3,shake_True_False_False,0.8276151697130805
4,shake_True_False_False,0.8078483365958208
5,shake_True_False_False,0.7997940193378421
6,shake_True_False_False,0.8091737843109849
7,shake_True_False_False,0.8204563161232123
8,shake_True_False_False,0.7840263878091704
9,shake_True_False_False,0.787437431485314
10,shake_True_False_False,0.7830519095598579
11,shake_True_False_False,0.7845190846958605
12,shake_True_False_False,0.6426395679902251
13,shake_True_False_False,0.6726664066915198
14,shake_True_False_False,0.7764582970463967
15,shake_True_False_False,0.8022599114616294
16,shake_True_False_False,0.7332633296190266
17,shake_True_False_False,0.6952941064930839
18,shake_True_False_False,0.7226449501278841
19,shake_True_False_False,0.8086158673852548
20,shake_True_False_False,0.8101413664560213
21,shake_True_False_False,0.7631483415388406
22,shake_True_False_False,0.6837962745430752
23,shake_True_False_False,0.7907784236448725
24,shake_True_False_False,0.8321658323381302
25,shake_True_False_False,0.7761571494388066
26,shake_True_False_False,0.8018827274107901
27,shake_True_False_False,0.8368427970911655
28,shake_True_False_False,0.8397930607668136
29,shake_True_False_False,0.8106425306473729
30,shake_True_False_False,0.8046303766770312
31,shake_True_False_False,0.7815300488398029
32,shake_True_False_False,0.8005416113793119
33,shake_True_False_False,0.804392292334842
34,shake_True_False_False,0.8171638170503951
35,shake_True_False_False,0.823897236914311
36,shake_True_False_False,0.765619220214971
37,shake_True_False_False,0.6113469044631192
38,shake_True_False_False,0.760291898182733
39,shake_True_False_False,0.5967400995785865
40,shake_True_False_False,0.8046501928873464
41,shake_True_False_False,0.8242406183545724
42,shake_True_False_False,0.7899201172582909
43,shake_True_False_False,0.7726600739784235
44,shake_True_False_False,0.7851226373945839
45,shake_True_False_False,0.7818862361213778
46,shake_True_False_False,0.7875826028295375
47,shake_True_False_False,0.6485099665150448
48,shake_True_False_False,0.7984513229808246
49,shake_True_False_False,0.7968275372933593
50,shake_True_False_False,0.7764320416107626
51,shake_True_False_False,0.7972676049315336
52,shake_True_False_False,0.6195147579775956
53,shake_True_False_False,0.8085645389213569
54,shake_True_False_False,0.80089511274259
55,shake_True_False_False,0.7787256375507872
56,shake_True_False_False,0.7926001958709764
57,shake_True_False_False,0.8097553682177138
58,shake_True_False_False,0.8097365735555894
59,shake_True_False_False,0.7712804848528816
60,shake_True_False_False,0.7761072242074951
61,shake_True_False_False,0.7720659955544789
62,shake_True_False_False,0.7828641735705515
63,shake_True_False_False,0.7927283112237911
64,shake_True_False_False,0.7975923314190926
65,shake_True_False_False,0.7974688620733826
66,shake_True_False_False,0.7956497591364216
67,shake_True_False_False,0.7768962551126256
68,shake_True_False_False,0.829300696441374
69,shake_True_False_False,0.8175697933715605
70,shake_True_False_False,0.7874082756835005
71,shake_True_False_False,0.7745576211902575
72,shake_True_False_False,0.7967339171555298
73,shake_True_False_False,0.8027178731822742
74,shake_True_False_False,0.7541110822448174
75,shake_True_False_False,0.7893962121936317
76,shake_True_False_False,0.8242377015348364
77,shake_True_False_False,0.757263875634904
78,shake_True_False_False,0.7793332793359222
79,shake_True_False_False,0.8197923931656017
80,shake_True_False_False,0.6934147062931068
81,shake_True_False_False,0.7861857511043913
82,shake_True_False_False,0.8082565807491362
83,shake_True_False_False,0.7989265766318514
84,shake_True_False_False,0.7836622572595178
85,shake_True_False_False,0.8192244335043567
86,shake_True_False_False,0.7745187337616389
87,shake_True_False_False,0.8212977027273378
88,shake_True_False_False,0.7907069676032173
89,shake_True_False_False,0.7339833594743325
90,shake_True_False_False,0.816046569072637
91,shake_True_False_False,0.8456222444859968
92,shake_True_False_False,0.8122916617228828
93,shake_True_False_False,0.7403484509322293
94,shake_True_False_False,0.7387332991481588
95,shake_True_False_False,0.8385678621507298
96,shake_True_False_False,0.8101190448768116
97,shake_True_False_False,0.7935811454746432
98,shake_True_False_False,0.8289999254150562
99,shake_True_False_False,0.7888341434935076
100,shake_True_False_False,0.7909032594568131
101,shake_True_False_False,0.8177915589598616
102,shake_True_False_False,0.8023926933480402
103,shake_True_False_False,0.7627789454350632
104,shake_True_False_False,0.8042247506950061
105,shake_True_False_False,0.791522155755181
106,shake_True_False_False,0.7112946364529079
107,shake_True_False_False,0.8008978190953415
108,shake_True_False_False,0.7402931121817224
109,shake_True_False_False,0.8342107460548307
110,shake_True_False_False,0.7772423234754788
111,shake_True_False_False,0.79720439904633
112,shake_True_False_False,0.7546007001838179
113,shake_True_False_False,0.8068705347854227
114,shake_True_False_False,0.7588887934563161
115,shake_True_False_False,0.7542134987781998
116,shake_True_False_False,0.8154817642906573
117,shake_True_False_False,0.8001751802158666
118,shake_True_False_False,0.8186706568299573
119,shake_True_False_False,0.7500596754908961
120,shake_True_False_False,0.8241870333925518
121,shake_True_False_False,0.8144350259084576
122,shake_True_False_False,0.8003105331722753
123,shake_True_False_False,0.7879329375003861
124,shake_True_False_False,0.7940802284330543
125,shake_True_False_False,0.7686108525860048
126,shake_True_False_False,0.8058307983455302
127,shake_True_False_False,0.7744686868016915
128,shake_True_False_False,0.7917979293156712
129,shake_True_False_False,0.7943249720256772
130,shake_True_False_False,0.7970406033588754
131,shake_True_False_False,0.7138364763709668
132,shake_True_False_False,0.7964173898585091
133,shake_True_False_False,0.7826793908719204
134,shake_True_False_False,0.835971586852004
135,shake_True_False_False,0.74322347210237
136,shake_True_False_False,0.8462372180647992
137,shake_True_False_False,0.8403800648529238
138,shake_True_False_False,0.737125486852212
139,shake_True_False_False,0.7451911615541293
140,shake_True_False_False,0.8398328083155583
141,shake_True_False_False,0.7676801574571029
142,shake_True_False_False,0.6767808278428267
143,shake_True_False_False,0.7809774720616796
144,shake_True_False_False,0.7819966721657111
145,shake_True_False_False,0.7782669388550802
146,shake_True_False_False,0.8142028195947526
147,shake_True_False_False,0.8150311953129854
148,shake_True_False_False,0.7713799232896349
149,shake_True_False_False,0.6906753220385063
150,shake_True_False_False,0.7385915612043246
151,shake_True_False_False,0.7759226827954563
152,shake_True_False_False,0.8080346919435099
153,shake_True_False_False,0.832581383083942
154,shake_True_False_False,0.8367426720048334
155,shake_True_False_False,0.8012496800064022
156,shake_True_False_False,0.8386937176241245
157,shake_True_False_False,0.7288309168342132
158,shake_True_False_False,0.7207373874947024
159,shake_True_False_False,0.811294817629555
160,shake_True_False_False,0.7609397194281654
161,shake_True_False_False,0.8010473197027677
162,shake_True_False_False,0.8172660204188975
163,shake_True_False_False,0.8073982562790706
164,shake_True_False_False,0.8004572688730851
165,shake_True_False_False,0.7538418772154948
166,shake_True_False_False,0.8303595551395124
167,shake_True_False_False,0.7976554407467416
168,shake_True_False_False,0.8127017246921199
169,shake_True_False_False,0.7314697805360835
170,shake_True_False_False,0.8005831716390567
171,shake_True_False_False,0.7621721032134461
172,shake_True_False_False,0.8171120133297083
173,shake_True_False_False,0.7544403999103085
174,shake_True_False_False,0.8002072682395511
175,shake_True_False_False,0.8065880802558232
176,shake_True_False_False,0.776065857350919
177,shake_True_False_False,0.811697163551447
178,shake_True_False_False,0.8233016925237472
179,shake_True_False_False,0.7984348131035419
180,shake_True_False_False,0.779664593667519
181,shake_True_False_False,0.8103604101709404
182,shake_True_False_False,0.8083535789425368
183,shake_True_False_False,0.5679151527374791
184,shake_True_False_False,0.8131724818114883
185,shake_True_False_False,0.8286655037308888
186,shake_True_False_False,0.8127590503475833
187,shake_True_False_False,0.8085922052548211
188,shake_True_False_False,0.8223875656433953
189,shake_True_False_False,0.7036724377017263
190,shake_True_False_False,0.7891951823193656
191,shake_True_False_False,0.8146886926058787
192,shake_True_False_False,0.8120307629758993
193,shake_True_False_False,0.8047711890054815
194,shake_True_False_False,0.7984341243531666
195,shake_True_False_False,0.7611662704347005
196,shake_True_False_False,0.7043542751868647
197,shake_True_False_False,0.7896931440996542
198,shake_True_False_False,0.7891761061516639
199,shake_True_False_False,0.8024656252377802
200,shake_True_False_False,0.7282844734366837
201,shake_True_False_False,0.7727644450731229
202,shake_True_False_False,0.8125676385708268
203,shake_True_False_False,0.8148844402266793
204,shake_True_False_False,0.8001087984804971
205,shake_True_False_False,0.8030690048201593
206,shake_True_False_False,0.7910884178241855
207,shake_True_False_False,0.7896306592431538
208,shake_True_False_False,0.8130983961664165
209,shake_True_False_False,0.8104980319404627
210,shake_True_False_False,0.7738760035348586
211,shake_True_False_False,0.7752949302054707
212,shake_True_False_False,0.8309926530780757
213,shake_True_False_False,0.810361218293894
214,shake_True_False_False,0.827110142581452
215,shake_True_False_False,0.7507420185118167
216,shake_True_False_False,0.6322041208571465
217,shake_True_False_False,0.8323249737185084
218,shake_True_False_False,0.7800975990751736
219,shake_True_False_False,0.8241048814226662
220,shake_True_False_False,0.7851598417679918
221,shake_True_False_False,0.7837442088801354
222,shake_True_False_False,0.8162256939594972
223,shake_True_False_False,0.8218377365127677
224,shake_True_False_False,0.7782602131741371
225,shake_True_False_False,0.7914843543047834
226,shake_True_False_False,0.8384648712584233
227,shake_True_False_False,0.7858410187123686
228,shake_True_False_False,0.8035032574050583
229,shake_True_False_False,0.6842797011283711
230,shake_True_False_False,0.7632360616528685
231,shake_True_False_False,0.7593408288892057
232,shake_True_False_False,0.7744927342053819
233,shake_True_False_False,0.7879031798108788
234,shake_True_False_False,0.8017205901603529
235,shake_True_False_False,0.765908800212439
236,shake_True_False_False,0.7861076488768944
237,shake_True_False_False,0.8031192614314189
238,shake_True_False_False,0.7971588806665156
239,shake_True_False_False,0.7622978129399112
240,shake_True_False_False,0.8158796022823519
241,shake_True_False_False,0.7689876126431204
242,shake_True_False_False,0.8280851254428226
243,shake_True_False_False,0.7922209652641352
244,shake_True_False_False,0.8084182929485281
245,shake_True_False_False,0.6989720426317457
246,shake_True_False_False,0.8303628418629995
247,shake_True_False_False,0.8177868267778962
248,shake_True_False_False,0.7672861698917436
249,shake_True_False_False,0.791204142493353
250,shake_True_False_False,0.7944562739077484
251,shake_True_False_False,0.612253700877411
252,shake_True_False_False,0.7881337098251795
253,shake_True_False_False,0.81190270868847
254,shake_True_False_False,0.8321911830255329
255,shake_True_False_False,0.7808240796837135
256,shake_True_False_False,0.7911236404388853
257,shake_True_False_False,0.7945560185838283
258,shake_True_False_False,0.7652097176869253
259,shake_True_False_False,0.8129215232938751
260,shake_True_False_False,0.8273701325175691
261,shake_True_False_False,0.7647778898579107
262,shake_True_False_False,0.8187657766087553
263,shake_True_False_False,0.8102430355761169
264,shake_True_False_False,0.8130288703136908
265,shake_True_False_False,0.7571935277440969
266,shake_True_False_False,0.7775352044097333
267,shake_True_False_False,0.7548776316192615
268,shake_True_False_False,0.6664292147106663
269,shake_True_False_False,0.7374138821043829
270,shake_True_False_False,0.7921357303878314
271,shake_True_False_False,0.8171594020763104
272,shake_True_False_False,0.781467633099236
273,shake_True_False_False,0.8136540306033623
274,shake_True_False_False,0.7949906229327263
275,shake_True_False_False,0.7551356273055565
276,shake_True_False_False,0.8188706366070233
277,shake_True_False_False,0.7527797475724297
278,shake_True_False_False,0.7790150084724957
279,shake_True_False_False,0.7716724607436234
280,shake_True_False_False,0.7670779626514219
281,shake_True_False_False,0.7670734186853156
282,shake_True_False_False,0.805589610276313
283,shake_True_False_False,0.7431957432324229
284,shake_True_False_False,0.7277995789267285
285,shake_True_False_False,0.8293383105097256
286,shake_True_False_False,0.8126898646709857
287,shake_True_False_False,0.8330039108536086
288,shake_True_False_False,0.7451204893367884
289,shake_True_False_False,0.8304448148700583
290,shake_True_False_False,0.830292096352709
291,shake_True_False_False,0.8108093804761198
292,shake_True_False_False,0.778675358717717
293,shake_True_False_False,0.777320113889661
294,shake_True_False_False,0.7979843702952063
295,shake_True_False_False,0.8215522778927398
296,shake_True_False_False,0.8045544661711517
297,shake_True_False_False,0.7668002813675302
298,shake_True_False_False,0.7808968007141199
